Age,Gender,Profession,Marital_status,Education,No_of_Dependents,Personal_loan,House_loan,Partner_working,Salary,Partner_salary,Total_salary,Price,Make
27.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,71700.0,25400.0,97100.0,18000.0,Sedan
27.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,65600.0,30300.0,95900.0,24000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,4,Yes,No,Yes,66600.0,28200.0,94800.0,31000.0,Sedan
27.0,Female,Salaried,Married,Post Graduate,3,No,No,Yes,66800.0,28700.0,95500.0,22000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,3,Yes,Yes,Yes,54400.0,40200.0,94600.0,21000.0,Sedan
27.0,Male,Business,Married,Post Graduate,4,No,No,Yes,64400.0,28700.0,93100.0,30000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,3,Yes,Yes,Yes,52700.0,40000.0,92700.0,24000.0,Hatchback
27.0,Male,Business,Married,Graduate,2,Yes,Yes,Yes,52800.0,40600.0,93400.0,20000.0,Hatchback
27.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,62100.0,30000.0,92100.0,19000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,No,No,Yes,61300.0,30400.0,91700.0,24000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,66600.0,25300.0,91900.0,20000.0,Sedan
27.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,64400.0,25300.0,89700.0,19000.0,Sedan
27.0,Male,Business,Married,Post Graduate,4,No,No,Yes,63500.0,25400.0,88900.0,31000.0,Sedan
27.0,Male,Business,Married,Graduate,2,No,No,Yes,47300.0,40500.0,87800.0,32000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,4,Yes,No,Yes,55600.0,32900.0,88500.0,28000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,47200.0,40900.0,88100.0,24000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,57200.0,28100.0,85300.0,32000.0,Hatchback
27.0,Male,Business,Married,Graduate,4,No,No,Yes,53400.0,32800.0,86200.0,28000.0,Sedan
27.0,Male,Business,Married,Graduate,3,No,No,Yes,52000.0,30100.0,82100.0,27000.0,Sedan
27.0,Male,Business,Married,Graduate,3,No,No,Yes,51200.0,30100.0,81300.0,24000.0,Sedan
27.0,Male,Salaried,Married,Graduate,2,No,No,Yes,51700.0,29200.0,80900.0,31000.0,Sedan
27.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,56400.0,24600.0,81000.0,26000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,55300.0,25300.0,80600.0,23000.0,Sedan
27.0,Male,Business,Married,Post Graduate,2,No,Yes,No,79100.0,0.0,79100.0,30000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,2,Yes,Yes,Yes,46700.0,32700.0,79400.0,28000.0,Hatchback
27.0,Male,Salaried,Single,Post Graduate,0,No,No,No,76000.0,0.0,76000.0,23000.0,Hatchback
27.0,Male,Business,Married,Graduate,3,No,No,Yes,47500.0,28600.0,76100.0,22000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,2,Yes,No,No,75800.0,0.0,75800.0,22000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,2,No,No,Yes,49000.0,200.0,49200.0,18000.0,Sedan
27.0,Male,Business,Single,Post Graduate,2,Yes,Yes,No,74800.0,0.0,74800.0,27000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,74100.0,0.0,74100.0,23000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,49000.0,25400.0,74400.0,20000.0,Hatchback
27.0,Male,Salaried,Married,Post Graduate,4,Yes,Yes,No,73600.0,0.0,73600.0,31000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,2,No,Yes,Yes,44300.0,28800.0,73100.0,33000.0,Hatchback
27.0,Male,Salaried,Single,Post Graduate,2,No,No,No,72500.0,0.0,72500.0,30000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,Yes,No,No,71500.0,20225.5593220339,71500.0,23000.0,Sedan
27.0,Male,Business,Married,Graduate,2,Yes,No,Yes,41500.0,30500.0,72000.0,21000.0,Sedan
27.0,Male,Business,Married,Post Graduate,3,No,No,No,71300.0,0.0,71300.0,20000.0,Sedan
27.0,Male,Business,Married,Graduate,3,Yes,No,Yes,45500.0,25000.0,70500.0,30000.0,Hatchback
27.0,Male,Salaried,Married,Post Graduate,4,Yes,No,No,69800.0,20225.5593220339,69800.0,30000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,2,Yes,No,No,69900.0,0.0,69900.0,27000.0,Sedan
27.0,Male,Business,Married,Post Graduate,2,No,Yes,No,68800.0,0.0,68800.0,28000.0,Hatchback
27.0,Male,Salaried,Married,Post Graduate,3,No,No,No,68500.0,20225.5593220339,68500.0,25000.0,Hatchback
27.0,Male,Salaried,Married,Post Graduate,2,No,Yes,No,67300.0,0.0,67300.0,30000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,67600.0,0.0,67600.0,28000.0,Sedan
27.0,Male,Salaried,Married,Post Graduate,2,Yes,No,No,67100.0,0.0,67100.0,22000.0,Hatchback
27.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,66900.0,0.0,66900.0,32000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,1,Yes,No,No,66200.0,0.0,66200.0,23000.0,Hatchback
27.0,Male,Salaried,Single,Post Graduate,2,Yes,Yes,No,65900.0,0.0,65900.0,28000.0,Hatchback
27.0,Male,Business,Single,Post Graduate,2,No,No,No,65000.0,0.0,65000.0,25000.0,Hatchback
27.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,65200.0,20225.5593220339,65200.0,23000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,4,Yes,No,No,63700.0,0.0,63700.0,31000.0,Sedan
27.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,63500.0,0.0,63500.0,26000.0,Sedan
27.0,Male,Business,Married,Post Graduate,2,Yes,No,No,63700.0,0.0,63700.0,23000.0,Hatchback
27.0,Male,Business,Single,Post Graduate,0,Yes,No,No,63600.0,0.0,63600.0,23000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,No,No,No,63900.0,20225.5593220339,63900.0,19000.0,Hatchback
27.0,Male,Salaried,Single,Post Graduate,1,Yes,No,No,62700.0,20225.5593220339,62700.0,26000.0,Hatchback
27.0,Male,Business,Single,Graduate,2,No,Yes,No,60800.0,0.0,60800.0,24000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,3,No,No,No,59900.0,0.0,59900.0,27000.0,Sedan
27.0,Male,Business,Married,Graduate,3,No,No,No,58700.0,0.0,58700.0,33000.0,Hatchback
27.0,Female,Salaried,Married,Graduate,4,Yes,Yes,No,58400.0,0.0,58400.0,32000.0,Hatchback
27.0,Male,Business,Married,Graduate,3,Yes,No,No,57400.0,0.0,57400.0,23000.0,Hatchback
27.0,Male,Business,Married,Graduate,3,No,No,No,57400.0,0.0,57400.0,21000.0,Sedan
27.0,Male,Business,Married,Graduate,3,No,Yes,No,56100.0,0.0,56100.0,31000.0,Sedan
27.0,Male,Business,Married,Graduate,3,Yes,No,No,55200.0,0.0,55200.0,26000.0,Hatchback
27.0,Male,Business,Married,Graduate,2,Yes,No,No,54400.0,0.0,54400.0,29000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,2,Yes,Yes,No,45400.0,0.0,45400.0,30000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,4,No,Yes,No,44500.0,0.0,44500.0,32000.0,Hatchback
27.0,Male,Business,Married,Graduate,3,Yes,No,No,43200.0,0.0,43200.0,25000.0,Hatchback
27.0,Male,Business,Married,Graduate,3,No,No,No,42800.0,0.0,42800.0,22000.0,Hatchback
27.0,Male,Salaried,Single,Graduate,2,No,No,No,41800.0,0.0,41800.0,28000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,74100.0,45900.0,120000.0,24000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,4,No,Yes,Yes,74500.0,40300.0,114800.0,28000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,4,No,Yes,Yes,78700.0,35800.0,114500.0,28000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,2,No,Yes,Yes,72000.0,40600.0,112600.0,31000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,70900.0,40400.0,111300.0,21000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,79100.0,30400.0,109500.0,25000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,No,No,Yes,69200.0,100.0,69300.0,18000.0,Sedan
26.0,Female,Salaried,Married,Post Graduate,3,No,Yes,Yes,76100.0,30600.0,106700.0,23000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,75000.0,30500.0,105500.0,23000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,4,No,Yes,Yes,75200.0,28800.0,104000.0,32000.0,Hatchback
26.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,52500.0,50300.0,102800.0,31000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,No,No,Yes,62600.0,40100.0,102700.0,22000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,4,Yes,Yes,Yes,73000.0,28000.0,101000.0,32000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,4,No,No,Yes,69600.0,32000.0,101600.0,27000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,66500.0,30800.0,97300.0,18000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,4,No,No,Yes,72800.0,28900.0,101700.0,33000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,72600.0,28500.0,101100.0,33000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,68400.0,32700.0,101100.0,28000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,2,No,Yes,Yes,67000.0,32200.0,99200.0,27000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,74200.0,24000.0,98200.0,22000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,2,No,Yes,Yes,74600.0,24700.0,99300.0,22000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,No,No,Yes,67700.0,30400.0,98100.0,23000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,72600.0,25700.0,98300.0,18000.0,Sedan
26.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,67900.0,28000.0,95900.0,29000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,63200.0,32700.0,95900.0,28000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,63700.0,32500.0,96200.0,27000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,63800.0,32200.0,96000.0,27000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,2,No,No,Yes,70700.0,25200.0,95900.0,20000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,66900.0,28900.0,95800.0,29000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,68600.0,25700.0,94300.0,24000.0,Sedan
26.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,68400.0,25000.0,93400.0,20000.0,Hatchback
26.0,Male,Salaried,Married,Graduate,2,Yes,No,Yes,52000.0,40700.0,92700.0,26000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,63000.0,28200.0,91200.0,31000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,2,No,No,Yes,62400.0,28400.0,90800.0,31000.0,Hatchback
26.0,Male,Salaried,Married,Graduate,4,Yes,No,Yes,49900.0,40500.0,90400.0,27000.0,Sedan
26.0,Male,Business,Married,Graduate,3,No,Yes,Yes,47400.0,40600.0,88000.0,20000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,61400.0,24400.0,85800.0,27000.0,Sedan
26.0,Male,Business,Married,Graduate,4,Yes,No,Yes,52500.0,32100.0,84600.0,29000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,No,No,Yes,61900.0,23500.0,85400.0,27000.0,Sedan
26.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,57500.0,26100.0,83600.0,26000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,4,Yes,Yes,No,80300.0,0.0,80300.0,29000.0,Sedan
26.0,Male,Salaried,Married,Graduate,3,No,No,Yes,40200.0,40100.0,80300.0,26000.0,Sedan
26.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,50600.0,30900.0,81500.0,25000.0,Hatchback
26.0,Male,Salaried,Married,Graduate,3,No,No,Yes,50900.0,30700.0,81600.0,22000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,79800.0,0.0,79800.0,29000.0,Hatchback
26.0,Male,Business,Single,Post Graduate,2,Yes,No,No,79500.0,0.0,79500.0,24000.0,Hatchback
26.0,Male,Salaried,Married,Graduate,2,No,Yes,Yes,54800.0,25400.0,80200.0,21000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,78100.0,0.0,78100.0,30000.0,Hatchback
26.0,Male,Business,Married,Graduate,2,Yes,No,Yes,56000.0,22600.0,78600.0,28000.0,Sedan
26.0,Male,Business,Married,Graduate,2,Yes,No,Yes,52100.0,26900.0,79000.0,19000.0,Sedan
26.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,47400.0,30000.0,77400.0,22000.0,Hatchback
26.0,Male,Salaried,Married,Graduate,2,No,Yes,Yes,46900.0,30800.0,77700.0,26000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,2,No,Yes,No,76900.0,0.0,76900.0,23000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,3,No,No,No,74800.0,0.0,74800.0,27000.0,Sedan
26.0,Male,Business,Single,Post Graduate,2,No,Yes,No,74700.0,0.0,74700.0,21000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,Yes,No,No,74800.0,0.0,74800.0,21000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,4,No,No,No,73800.0,0.0,73800.0,30000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,73800.0,0.0,73800.0,24000.0,Hatchback
26.0,Male,Salaried,Married,Graduate,3,No,No,Yes,48600.0,24200.0,72800.0,26000.0,Sedan
26.0,Male,Salaried,Single,Post Graduate,2,Yes,No,No,70700.0,0.0,70700.0,31000.0,Hatchback
26.0,Male,Salaried,Married,Graduate,4,No,Yes,Yes,41500.0,28900.0,70400.0,30000.0,Hatchback
26.0,Female,Salaried,Single,Post Graduate,2,No,No,No,69100.0,20225.5593220339,69100.0,20000.0,Hatchback
26.0,Male,Salaried,Married,Graduate,3,Yes,Yes,Yes,44800.0,25800.0,70600.0,19000.0,Sedan
26.0,Male,Business,Single,Post Graduate,2,No,Yes,No,68800.0,0.0,68800.0,19000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,Yes,No,No,68900.0,0.0,68900.0,19000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,Yes,No,No,67000.0,0.0,67000.0,27000.0,Sedan
26.0,Male,Business,Married,Post Graduate,2,No,Yes,No,67100.0,0.0,67100.0,27000.0,Hatchback
26.0,Male,Business,Single,Post Graduate,0,Yes,No,No,67500.0,20225.5593220339,67500.0,23000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,4,No,No,No,67400.0,0.0,67400.0,18000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,4,Yes,No,No,66600.0,0.0,66600.0,30000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,3,No,No,No,66700.0,0.0,66700.0,23000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,2,Yes,No,No,66800.0,0.0,66800.0,20000.0,Hatchback
26.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,No,65100.0,0.0,65100.0,25000.0,Hatchback
26.0,Male,Business,Single,Post Graduate,2,Yes,No,No,64700.0,0.0,64700.0,23000.0,Hatchback
26.0,Male,Salaried,Single,Post Graduate,2,Yes,No,No,64100.0,20225.5593220339,64100.0,20000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,63200.0,0.0,63200.0,32000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,4,No,No,No,63200.0,0.0,63200.0,31000.0,Sedan
26.0,Male,Business,Married,Post Graduate,3,No,Yes,No,63100.0,0.0,63100.0,24000.0,Hatchback
26.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,62700.0,0.0,62700.0,26000.0,Sedan
26.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,62900.0,0.0,62900.0,22000.0,Hatchback
26.0,Male,Salaried,Single,Post Graduate,2,Yes,No,No,61100.0,0.0,61100.0,28000.0,Hatchback
26.0,Male,Salaried,Married,Graduate,3,Yes,No,No,58600.0,0.0,58600.0,23000.0,Hatchback
26.0,Male,Business,Married,Graduate,3,Yes,Yes,No,57300.0,20225.5593220339,57300.0,22000.0,Hatchback
26.0,Male,Business,Married,Graduate,2,Yes,No,No,54900.0,0.0,54900.0,25000.0,Hatchback
26.0,Male,Business,Married,Graduate,2,Yes,No,No,52000.0,0.0,52000.0,31000.0,Sedan
26.0,Male,Salaried,Married,Graduate,4,No,No,No,52700.0,0.0,52700.0,29000.0,Hatchback
26.0,Male,Business,Married,Graduate,2,Yes,No,No,52200.0,0.0,52200.0,28000.0,Hatchback
26.0,Male,Business,Married,Graduate,3,Yes,No,No,51000.0,20225.5593220339,51000.0,30000.0,Hatchback
26.0,Male,Salaried,Married,Graduate,3,Yes,No,No,51500.0,0.0,51500.0,23000.0,Hatchback
26.0,Male,Business,Married,Graduate,3,No,No,No,51400.0,20225.5593220339,51400.0,18000.0,Sedan
26.0,Male,Business,Married,Graduate,3,Yes,Yes,No,49000.0,0.0,49000.0,23000.0,Sedan
26.0,Male,Salaried,Married,Graduate,2,No,Yes,No,44400.0,0.0,44400.0,19000.0,Sedan
26.0,Male,Business,Married,Graduate,1,No,Yes,No,43700.0,0.0,43700.0,28000.0,Hatchback
26.0,Male,Salaried,Single,Graduate,2,No,No,No,42600.0,0.0,42600.0,30000.0,Hatchback
26.0,Male,Salaried,Married,Graduate,3,No,No,No,42500.0,0.0,42500.0,25000.0,Hatchback
26.0,Male,Salaried,Single,Graduate,2,Yes,No,No,42200.0,0.0,42200.0,24000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,2,No,Yes,Yes,54400.0,300.0,54700.0,18000.0,Sedan
25.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,56300.0,45500.0,101800.0,21000.0,Sedan
25.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,59500.0,40600.0,100100.0,25000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,58700.0,40800.0,99500.0,33000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,58900.0,40100.0,99000.0,27000.0,Sedan
25.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,58600.0,20000.0,78600.0,20000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,2,No,Yes,Yes,54700.0,900.0,55600.0,20000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,4,Yes,No,Yes,56500.0,35300.0,91800.0,32000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,4,Yes,No,Yes,51700.0,40400.0,92100.0,29000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,No,No,Yes,50200.0,40700.0,90900.0,25000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,59300.0,30800.0,90100.0,27000.0,Sedan
25.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,58300.0,30200.0,88500.0,24000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,57900.0,30400.0,88300.0,26000.0,Sedan
25.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,58100.0,28500.0,86600.0,30000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,56000.0,30600.0,86600.0,23000.0,Sedan
25.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,55600.0,30800.0,86400.0,31000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,No,No,Yes,60800.0,25100.0,85900.0,19000.0,Sedan
25.0,Male,Business,Married,Post Graduate,4,Yes,No,Yes,56700.0,28200.0,84900.0,31000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,54100.0,30800.0,84900.0,26000.0,Sedan
25.0,Male,Business,Married,Post Graduate,3,No,No,Yes,58700.0,26200.0,84900.0,25000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,54800.0,30200.0,85000.0,24000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,54900.0,30600.0,85500.0,22000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,2,No,Yes,Yes,53200.0,30900.0,84100.0,25000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,53700.0,30400.0,84100.0,24000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,58600.0,25500.0,84100.0,20000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,58700.0,24200.0,82900.0,28000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,53100.0,28200.0,81300.0,31000.0,Sedan
25.0,Male,Salaried,Married,Post Graduate,4,No,No,Yes,58800.0,23200.0,82000.0,30000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,56400.0,25400.0,81800.0,20000.0,Sedan
25.0,Male,Business,Married,Post Graduate,4,Yes,No,Yes,54000.0,26900.0,80900.0,31000.0,Sedan
25.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,50500.0,30500.0,81000.0,26000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,55300.0,25000.0,80300.0,20000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,4,No,No,Yes,51400.0,28600.0,80000.0,31000.0,Sedan
25.0,Male,Business,Married,Graduate,4,Yes,No,Yes,39700.0,40900.0,80600.0,30000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,2,No,No,Yes,39800.0,40000.0,79800.0,28000.0,Hatchback
25.0,Male,Business,Married,Graduate,2,No,No,Yes,38600.0,40800.0,79400.0,21000.0,Sedan
25.0,Male,Business,Married,Post Graduate,4,No,Yes,Yes,52700.0,25300.0,78000.0,30000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,3,No,Yes,Yes,37700.0,40100.0,77800.0,20000.0,Sedan
25.0,Male,Business,Married,Graduate,3,No,Yes,Yes,36100.0,40200.0,76300.0,24000.0,Sedan
25.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,50600.0,25700.0,76300.0,20000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,4,No,Yes,Yes,34700.0,40000.0,74700.0,33000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,3,No,Yes,Yes,34100.0,40700.0,74800.0,31000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,4,Yes,Yes,Yes,52000.0,22300.0,74300.0,28000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,3,Yes,Yes,Yes,34800.0,40200.0,75000.0,26000.0,Sedan
25.0,Male,Salaried,Married,Graduate,4,Yes,No,Yes,39400.0,32200.0,71600.0,27000.0,Sedan
25.0,Male,Salaried,Married,Graduate,2,No,No,Yes,40500.0,30800.0,71300.0,26000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,3,No,No,Yes,40300.0,30600.0,70900.0,24000.0,Sedan
25.0,Male,Business,Married,Graduate,3,No,Yes,Yes,33000.0,35400.0,68400.0,32000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,4,Yes,No,Yes,36100.0,32200.0,68300.0,27000.0,Sedan
25.0,Male,Business,Married,Graduate,3,Yes,No,Yes,39600.0,28300.0,67900.0,33000.0,Hatchback
25.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,33700.0,32900.0,66600.0,29000.0,Sedan
25.0,Male,Salaried,Married,Graduate,3,No,No,Yes,35000.0,30500.0,65500.0,23000.0,Sedan
25.0,Male,Salaried,Married,Graduate,4,No,Yes,Yes,36200.0,28200.0,64400.0,33000.0,Hatchback
25.0,Male,Business,Married,Graduate,2,Yes,No,Yes,36500.0,28600.0,65100.0,30000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,2,No,No,Yes,32600.0,30700.0,63300.0,26000.0,Sedan
25.0,Male,Business,Married,Graduate,3,No,Yes,Yes,32300.0,30900.0,63200.0,23000.0,Sedan
25.0,Male,Business,Married,Post Graduate,3,No,No,No,60900.0,20225.5593220339,60900.0,23000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,35900.0,25000.0,60900.0,20000.0,Hatchback
25.0,Male,Salaried,Single,Post Graduate,0,Yes,No,No,60700.0,0.0,60700.0,19000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,1,Yes,No,No,59200.0,0.0,59200.0,32000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,59100.0,0.0,59100.0,26000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,59200.0,0.0,59200.0,21000.0,Sedan
25.0,Male,Salaried,Married,Graduate,3,No,Yes,Yes,34800.0,25400.0,60200.0,19000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,4,Yes,Yes,No,58100.0,0.0,58100.0,29000.0,Hatchback
25.0,Male,Salaried,Single,Post Graduate,2,No,No,No,58700.0,0.0,58700.0,27000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,3,No,No,Yes,33100.0,20000.0,53100.0,20000.0,Hatchback
25.0,Male,Business,Single,Post Graduate,2,No,No,No,58000.0,20225.5593220339,58000.0,19000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,57900.0,20225.5593220339,57900.0,32000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,4,No,No,No,57600.0,0.0,57600.0,32000.0,Hatchback
25.0,Male,Salaried,Single,Post Graduate,2,No,No,No,57800.0,0.0,57800.0,31000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,No,Yes,No,57100.0,0.0,57100.0,28000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,Yes,No,No,57600.0,0.0,57600.0,25000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,32500.0,25200.0,57700.0,21000.0,Sedan
25.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,57100.0,0.0,57100.0,20000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,4,No,Yes,No,56800.0,0.0,56800.0,31000.0,Sedan
25.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,56200.0,0.0,56200.0,20000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,2,No,No,Yes,31000.0,25900.0,56900.0,20000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,No,Yes,No,56900.0,0.0,56900.0,19000.0,Sedan
